,Name,Projection,Salary,Position,DPP
109,PhillipDorsett,,5200.0,WR,
110,SethRoberts,,5100.0,WR,
111,DontrelleInman,,5100.0,WR,
112,DorialGreenBeckham,,5100.0,WR,
113,NelsonAgholor,,5000.0,WR,
114,DeVanteParker,,5000.0,WR,
115,JaelenStrong,,5000.0,WR,
116,AaronDobson,,5000.0,WR,
117,RannellHall,,4900.0,WR,
118,ChandlerWorthy,,4900.0,WR,
119,DwayneBowe,,4900.0,WR,
120,MalcomeKennedy,,4900.0,WR,
121,QuincyEnunwa,,4800.0,WR,
122,ChrisConley,,4800.0,WR,
123,RashadRoss,,4800.0,WR,
124,BrandonColeman,,4800.0,WR,
125,KeithMumphery,,4800.0,WR,
126,CoreyPhillyBrown,,4700.0,WR,
127,DevinSmith,,4700.0,WR,
128,ChrisOwusu,,4700.0,WR,
129,DevinStreet,,4700.0,WR,
130,LuckyWhitehead,,4600.0,WR,
131,RyanGrant,,4600.0,WR,
132,LTSmith,,4600.0,WR,
133,DevinFunchess,,4600.0,WR,
134,RyanBroyles,,4500.0,WR,
135,KenbrellThompkins,,4500.0,WR,
136,GeremyDavis,,4500.0,WR,
137,JamarcusNelson,,4500.0,WR,
138,CoreyFuller,,4500.0,WR,
139,AviusCapers,,4500.0,WR,
140,JustinHardy,,4500.0,WR,
141,EricWeems,,4500.0,WR,
142,TrentSteelman,,4500.0,WR,
143,BradleyMarquez,,4500.0,WR,
144,JeretSmith,,4500.0,WR,
145,RodStreater,,4500.0,WR,
146,TylerMcDonald,,4500.0,WR,
147,GregSalas,,4500.0,WR,
148,KaiDeLaCruz,,4500.0,WR,
149,KrisDurham,,4500.0,WR,
150,VincentBrown,,4500.0,WR,
151,SeyiAjirotutu,,4500.0,WR,
152,ArthurWilliams,,4500.0,WR,
153,JarrodWest,,4500.0,WR,
154,MichaelCampanaro,,4500.0,WR,
155,RussellShepard,,4500.0,WR,
156,SammieCoates,,4500.0,WR,
157,DeAnthonyThomas,,4500.0,WR,
158,SeantaviusJones,,4500.0,WR,
159,FrankieHammond,,4500.0,WR,
160,AdamDrake,,4500.0,WR,
161,MattHazel,,4500.0,WR,
162,DeAndreCarter,,4500.0,WR,
163,TJJones,,4500.0,WR,
164,JosephMorgan,,4500.0,WR,
165,KevinNorwood,,4500.0,WR,
166,AlbertWilson,,4500.0,WR,
167,GriffWhalen,,4500.0,WR,
168,JaronBrown,,4500.0,WR,
169,DaRickRogers,,4500.0,WR,
170,KenzelDoe,,4500.0,WR,
171,TommyStreeter,,4500.0,WR,
172,DavidNelson,,4500.0,WR,
173,DevinHester,,4500.0,WR,
174,JuniorHemingway,,4500.0,WR,
175,MatthewSlater,,4500.0,WR,
176,DarrenWaller,,4500.0,WR,
177,BrittanGolden,,4500.0,WR,
178,HakeemNicks,,4500.0,WR,
179,JacobyJones,,4500.0,WR,
180,AdamThielen,,4500.0,WR,
181,AldrickRobinson,,4500.0,WR,
182,TrindonHolliday,,4500.0,WR,
183,KevinOgletree,,4500.0,WR,
