,Name,Projection,Salary,Position,DPP
0,AaronRodgers,18.483,,,
1,TomBrady,18.476,9000.0,QB,487.118423901
2,RussellWilson,18.4605,,,
3,MattRyan,17.8695,8100.0,QB,453.286325863
4,CarsonPalmer,17.3645,8200.0,QB,472.227821129
5,CamNewton,17.346,8100.0,QB,466.966447596
6,RyanFitzpatrick,17.1635,7100.0,QB,413.668540799
7,RyanTannehill,17.115,7700.0,QB,449.897750511
8,AndyDalton,16.9435,,,
9,AndrewLuck,16.8295,8900.0,QB,528.833298672
10,EliManning,16.6115,7800.0,QB,469.554224483
11,BenRoethlisberger,16.5545,8400.0,QB,507.414902292
12,PhilipRivers,16.404,8000.0,QB,487.685930261
13,DrewBrees,16.328,8400.0,QB,514.453699167
14,MatthewStafford,15.919,7400.0,QB,464.853319932
15,BlakeBortles,15.69,,,
16,JoeFlacco,15.661,7500.0,QB,478.896622182
17,TyrodTaylor,15.3585,,,
18,JayCutler,15.1635,,,
19,AlexSmith,14.7425,6800.0,QB,461.251483805
20,ColinKaepernick,14.5275,,,
21,SamBradford,13.5745,7700.0,QB,567.240045674
22,TeddyBridgewater,13.3485,6600.0,QB,494.437577256
23,JoshMcCown,13.338,6900.0,QB,517.318938372
24,PeytonManning,13.1235,,,
25,EJManuel,12.985,,,
26,KirkCousins,12.516,6300.0,QB,503.355704698
27,BrianHoyer,12.4425,6900.0,QB,554.550934298
28,DerekCarr,11.8805,6700.0,QB,563.949328732
29,NickFoles,11.6795,6400.0,QB,547.968663042
30,BrandonWeeden,10.6895,6400.0,QB,598.718368492
31,MattHasselbeck,9.9305,6100.0,QB,614.269170737
32,MichaelVick,8.468,6500.0,QB,767.595654228
33,DanOrlovsky,8.455,5700.0,QB,674.157303371
34,RyanMallett,8.188,6300.0,QB,769.418661456
35,JimmyClausen,7.5895,,,
36,LukeMcCown,7.1235,5800.0,QB,814.206499614
37,KellenClemens,6.3625,5200.0,QB,817.288801572
38,DrewStanton,4.831,5200.0,QB,1076.38170151
39,MarcusMariota,,7000.0,QB,
40,JohnnyManziel,,6500.0,QB,
41,JameisWinston,,6500.0,QB,
42,MattCassel,,6400.0,QB,
43,MarkSanchez,,6100.0,QB,
44,LandryJones,,6000.0,QB,
45,ZachMettenberger,,5900.0,QB,
46,MattFlynn,,5700.0,QB,
47,RobertGriffinIII,,5600.0,QB,
48,RyanNassib,,5500.0,QB,
49,MattMcGloin,,5500.0,QB,
50,ChaseDaniel,,5400.0,QB,
51,AustinDavis,,5400.0,QB,
52,MattMoore,,5400.0,QB,
53,MattSchaub,,5300.0,QB,
54,ChristianPonder,,5200.0,QB,
55,DerekAnderson,,5200.0,QB,
56,MikeGlennon,,5100.0,QB,
57,ShaunHill,,5100.0,QB,
58,TJYates,,5100.0,QB,
59,JimmyGaroppolo,,5000.0,QB,
60,TimTebow,,5000.0,QB,
61,ThaddeusLewis,,5000.0,QB,
62,RyanLindley,,5000.0,QB,
63,RyanGriffin,,4800.0,QB,
64,LoganThomas,,4800.0,QB,
65,MattBarkley,,4800.0,QB,
66,GarrettGrayson,,4800.0,QB,
67,SeanMannion,,4800.0,QB,
68,CaseKeenum,,4800.0,QB,
69,AaronMurray,,4800.0,QB,
70,SeanRenfree,,4800.0,QB,
71,ColtMcCoy,,4800.0,QB,
72,BrycePetty,,4800.0,QB,
73,TylerBray,,4800.0,QB,
74,ChandlerHarnish,,4800.0,QB,
75,JoeWebb,,4800.0,QB,
