,Name,Projection,Salary,Position,DPP
0,RobGronkowski,14.4765,8400,TE,580.250751217
1,JimmyGraham,10.901,6300,TE,577.928630401
2,MartellusBennett,10.566,5600,TE,530.001892864
3,DelanieWalker,9.8965,5200,TE,525.438286263
4,CobyFleener,9.8765,4900,TE,496.127170556
5,GregOlsen,9.2225,5900,TE,639.739766874
6,CharlesClay,8.9025,4900,TE,550.407188992
7,ZachErtz,8.819,5200,TE,589.636013153
8,JuliusThomas,8.7425,5300,TE,606.233914784
9,JordanCameron,8.6345,5400,TE,625.398112224
10,JasonWitten,8.3515,6000,TE,718.433814285
11,JaredCook,8.133,5400,TE,663.961637772
12,HeathMiller,7.9505,5800,TE,729.513867052
13,DwayneAllen,7.87,5200,TE,660.736975858
14,LukeWillson,7.621,4500,TE,590.473691117
15,MychalRivera,7.414,4900,TE,660.911788508
16,GarrettGraham,7.3975,4600,TE,621.831699899
17,KyleRudolph,7.3845,5300,TE,717.719547701
18,TimWright,7.114,4500,TE,632.555524318
19,VernonDavis,6.8035,5400,TE,793.709120306
20,MarcedesLewis,6.709,4700,TE,700.551497988
21,LadariusGreen,6.695,5600,TE,836.44510829
22,ScottChandler,6.631,4900,TE,738.953400694
23,JermaineGresham,6.496,5300,TE,815.886699507
24,BrentCelek,5.8515,4500,TE,769.033581133
25,BrandonMyers,5.751,4500,TE,782.472613459
26,JeffCumberland,5.68,4700,TE,827.464788732
27,AnthonyFasano,5.6635,5000,TE,882.84629646
28,OwenDaniels,5.598,4700,TE,839.585566274
29,AndrewQuarless,5.127,4800,TE,936.220011703
30,JacobTamme,4.981,4900,TE,983.73820518
31,LanceKendricks,4.2825,4600,TE,1074.13893754
32,GaryBarnidge,3.921,4500,TE,1147.66641163
33,LevineToilolo,3.4105,4500,TE,1319.45462542
34,JimDray,3.308,4500,TE,1360.33857316
35,EdDickson,3.3025,4500,TE,1362.60408781
36,RhettEllison,3.126,4500,TE,1439.53934741
37,MattSpaeth,3.0385,4500,TE,1480.99391147
38,CraigStevens,2.8775,4500,TE,1563.8575152
