,Name,Salary,Position
4,AdrianPeterson,9000,RB
5,JamaalCharles,8700,RB
11,MattForte,8300,RB
15,MarkIngram,8100,RB
16,ArianFoster,8000,RB
20,EddieLacy,7800,RB
24,DeMarcoMurray,7600,RB
29,LataviusMurray,7500,RB
30,CarlosHyde,7400,RB
31,JosephRandle,7400,RB
34,FrankGore,7300,RB
35,LeSeanMcCoy,7300,RB
38,DevontaFreeman,7200,RB
42,AndreEllington,7000,RB
44,CJAnderson,6900,RB
46,MelvinGordon,6800,RB
48,ChrisJohnson,6700,RB
49,GiovaniBernard,6700,RB
50,JeremyHill,6700,RB
56,DougMartin,6400,RB
61,IsaiahCrowell,6400,RB
63,AlfredBlue,6400,RB
64,TJYeldon,6400,RB
67,JamesStarks,6400,RB
68,RonnieHillman,6300,RB
71,MattJones,6300,RB
74,KarlosWilliams,6300,RB
76,JonathanStewart,6300,RB
78,AlfredMorris,6200,RB
79,DannyWoodhead,6100,RB
84,TreMason,6000,RB
86,RashadJennings,6000,RB
87,DarrenSproles,6000,RB
88,DarrenMcFadden,6000,RB
92,ToddGurley,5900,RB
93,RyanMathews,5900,RB
94,TevinColeman,5900,RB
98,ShaneVereen,5800,RB
105,CharlesSims,5700,RB
113,LanceDunbar,5600,RB
118,CJSpiller,5500,RB
119,DavidJohnson,5500,RB
129,RoyHelu,5400,RB
130,KnileDavis,5400,RB
132,DukeJohnson,5400,RB
133,BennyCunningham,5400,RB
134,AndreWilliams,5400,RB
138,ReggieBush,5300,RB
149,TerrenceFranks,5200,RB
157,MichaelDyer,5100,RB
163,ChrisPolk,5100,RB
166,ChrisThompson,5100,RB
172,JerickMcKinnon,5000,RB
177,BryceBrown,5000,RB
181,AlonzoHarris,5000,RB
183,IsaiahPead,4900,RB
188,JoshRobinson,4900,RB
190,CameronArtisPayne,4900,RB
193,JuwanThompson,4900,RB
194,TobyGerhart,4900,RB
215,MarcelReece,4800,RB
216,KaDeemCarey,4800,RB
219,MikeTolbert,4800,RB
223,KhiryRobinson,4800,RB
231,JeremyLangford,4700,RB
233,BrandenOliver,4700,RB
234,FoswhittWhittaker,4700,RB
238,MattAsiata,4700,RB
258,RobertTurbin,4700,RB
260,BobbyRainey,4600,RB
262,StormJohnson,4600,RB
263,KendallHunter,4600,RB
275,VickBallard,4600,RB
288,TerrellWatson,4500,RB
289,SilasRedd,4500,RB
290,MikeDavis,4500,RB
292,MarcusMurphy,4500,RB
299,LaVanceTaylor,4500,RB
301,RyanWilliams,4500,RB
304,ChaseReynolds,4500,RB
305,TreyMillard,4500,RB
309,TerronWard,4500,RB
311,RexBurkhead,4500,RB
319,JonathanGrimes,4500,RB
325,ShaunDraughn,4500,RB
329,BronsonHill,4500,RB
333,HenryHynoski,4500,RB
334,KenjonBarner,4500,RB
339,TreyWilliams,4500,RB
344,JohnKuhn,4500,RB
345,ChristineMichael,4500,RB
351,JoeyIosefa,4500,RB
356,GusJohnson,4500,RB
360,MikeJames,4500,RB
361,DreamiusSmith,4500,RB
372,JarrydHayne,4500,RB
377,OrleansDarkwa,4500,RB
379,PatrickDiMarco,4500,RB
380,KendallGaskins,4500,RB
381,MalcolmBrown,4500,RB
391,MarkWeisman,4500,RB
394,ZachLaskey,4500,RB
396,DarrelYoung,4500,RB
397,ErikLorig,4500,RB
400,JeremyStewart,4500,RB
404,TimHightower,4500,RB
406,JorvorskieLane,4500,RB
412,BradSmelley,4500,RB
418,RickySeale,4500,RB
419,DonaldBrown,4500,RB
427,JohnConner,4500,RB
428,BruceMiller,4500,RB
430,StepfanTaylor,4500,RB
431,BernardPierce,4500,RB
432,AnthonyDixon,4500,RB
434,GlennWinston,4500,RB
444,JacquizzRodgers,4500,RB
446,CedricPeerman,4500,RB
